"uid","ELECYEAR","ID","NAME","RESPONSE","PREFEC","DISTRICT","PRBLOCK","INCUMB","TERM","PARTY","SEX","AGE","RESULT","prim1","prim2","prim3","camp1","camp2","camp3","coal_lib","coal_dem","coal_kmei","coal_com","coal_soc","coal_koku","yn_medconst","yn_reps","yn_const","yn_defense","yn_preemp","yn_unsc","yn_nkorea","yn_smgov","yn_pubspend","yn_fiscalpol","yn_tax5yrs","yn_frgnvote","yn_frgnwork","yn_privacy","yn_tax10pc","yn_moral","ab_asiaus","ab_compet","ab_env","ab_singlemum","ab_trade","fav_masuzoe","fav_ozawa","fav_watanabe","fav_hashimoto","media_hp","media_sns","media_tv"
966,"2012","517","山本＝朋広",1,14,4,54,2,1,"自民党",1,37,3,13,7,16,1,3,4,4,3,1,3,3,3,1,3,1,1,3,1,3,3,3,5,5,5,3,3,5,1,3,3,3,3,3,50,50,50,50,5,4,2
217,"2012","518","荻原＝隆宏",1,14,4,54,1,0,"民主党",1,42,1,15,11,7,5,1,3,3,4,2,3,2,2,4,3,3,3,3,2,3,4,3,2,1,2,2,4,3,2,4,4,3,5,4,50,50,50,40,2,1,0
812,"2012","519","坂井＝学",1,14,5,54,2,1,"自民党",1,47,2,1,11,10,3,5,1,4,3,1,3,3,3,3,1,1,1,1,1,2,3,3,2,1,5,4,3,3,1,3,3,3,1,4,999,999,999,999,4,3,1
1935,"2012","520","田中＝慶秋",1,14,5,54,3,6,"民主党",1,74,1,3,5,15,3,5,4,2,4,2,99,99,99,3,1,2,2,3,1,3,5,3,1,2,3,3,3,5,1,3,3,3,2,1,50,50,25,50,5,0,4
177,"2012","521","横山＝征吾",1,14,5,66,1,0,"共産党",1,41,1,7,15,12,1,2,3,3,3,3,4,99,99,2,4,5,5,5,2,3,5,3,3,5,1,2,5,5,99,4,5,2,5,1,999,999,999,0,4,3,0
1753,"2012","522","池田＝東一郎",1,14,5,54,1,0,"みんなの党",1,51,1,2,15,10,5,2,3,3,3,99,3,3,3,5,1,1,1,99,1,3,4,5,1,5,5,3,99,3,2,2,2,3,3,5,0,0,100,75,4,2,0
2032,"2012","523","湯沢＝大地",1,14,5,54,1,0,"日本維新の会",1,45,1,10,11,2,5,2,1,3,3,2,3,3,3,5,3,1,1,3,1,3,2,1,4,2,5,3,5,2,2,2,1,3,3,5,50,25,75,100,2,3,0
261,"2012","524","河野＝敏久",1,14,5,54,1,0,"未来の党",1,56,1,7,5,13,3,4,5,3,3,2,3,2,4,3,3,5,5,5,3,4,3,3,2,5,3,3,4,5,2,3,4,3,3,2,70,80,40,40,0,0,0
1440,"2012","525","青柳＝陽一郎",1,14,6,54,1,0,"みんなの党",1,43,3,3,7,10,3,2,5,2,3,3,3,3,3,2,1,1,1,2,1,2,2,3,2,3,5,3,2,4,1,2,2,3,1,5,35,30,90,75,4,3,1
1747,"2012","526","池田＝元久",1,14,6,54,3,6,"民主党",1,71,1,7,6,2,5,1,99,2,99,3,3,3,2,3,2,3,3,3,1,3,4,4,3,2,4,3,4,2,4,2,3,3,3,3,999,999,999,999,1,0,2
1238,"2012","527","上田＝勇",1,14,6,66,2,5,"公明党",1,54,2,7,13,6,1,3,5,1,2,4,3,3,2,2,2,2,2,3,2,4,4,3,2,2,2,3,4,2,3,2,3,2,4,2,70,10,40,60,4,3,2
2039,"2012","528","藤井＝悦雄",1,14,6,66,1,0,"共産党",1,60,1,12,15,6,1,3,4,3,3,3,4,99,99,2,4,5,5,5,2,3,5,3,3,5,1,2,5,5,99,5,5,1,5,1,999,999,999,0,99,99,0
1035,"2012","529","首藤＝信彦",1,14,7,54,3,3,"民主党",1,67,1,15,1,5,5,2,3,2,4,3,3,3,2,2,2,2,4,5,1,4,4,3,2,2,2,4,3,2,3,4,4,2,4,2,40,40,40,10,4,2,3
1943,"2012","530","田中＝朝子",1,14,7,54,1,0,"みんなの党",2,53,1,2,15,10,5,2,3,99,99,99,99,99,99,5,1,1,1,1,1,3,4,5,1,5,5,1,3,3,2,2,2,3,5,5,25,50,100,25,4,4,1
2170,"2012","531","比嘉＝常一",1,14,7,66,1,0,"共産党",1,54,1,16,15,7,1,2,5,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,99,4,5,2,5,1,999,999,999,999,1,0,0
2493,"2012","532","鈴木＝馨祐",1,14,7,54,2,1,"自民党",1,35,2,2,1,10,3,4,5,4,3,1,3,3,3,5,1,1,1,2,1,1,1,5,4,1,5,1,2,1,1,1,1,2,4,4,60,0,10,50,4,0,1
914,"2012","533","山崎＝誠",1,14,7,54,3,1,"未来の党",1,50,1,15,13,3,5,1,2,3,3,2,3,2,2,2,4,3,4,4,3,3,4,4,3,5,3,4,5,4,4,4,4,1,2,3,45,55,40,30,4,3,2
643,"2012","534","江田＝憲司",1,14,8,54,3,3,"みんなの党",1,56,2,7,10,15,3,4,5,3,3,3,3,3,3,4,1,2,3,4,1,2,3,4,2,5,5,3,3,3,2,2,2,3,4,5,50,0,100,80,4,3,5
1918,"2012","535","釘丸＝進",1,14,8,66,1,0,"共産党",1,39,1,7,15,13,1,3,2,3,3,3,4,99,99,2,4,5,5,5,2,3,5,3,3,5,1,2,5,5,99,4,5,2,5,1,999,0,999,0,3,3,0
2260,"2012","536","福田＝峰之",1,14,8,54,2,1,"自民党",1,48,3,6,3,11,1,3,4,4,3,1,3,3,3,1,1,1,1,1,1,3,2,5,4,1,5,4,2,1,1,1,1,3,1,4,75,50,50,75,4,3,1
50,"2012","537","伊藤＝久美子",1,14,8,54,1,0,"民主党",2,53,1,5,6,15,3,2,5,99,4,99,3,99,1,3,2,3,2,3,1,3,3,3,3,3,4,2,3,2,2,3,3,2,3,3,50,40,20,10,3,0,0
1789,"2012","538","中山＝展宏",1,14,9,54,1,0,"自民党",1,44,3,2,6,1,3,5,1,4,2,1,3,3,2,4,4,1,1,3,2,2,3,4,3,1,4,2,2,2,3,2,2,2,3,3,50,20,60,60,2,1,0
2345,"2012","539","堀口＝望",1,14,9,66,1,0,"共産党",1,36,1,15,6,5,2,3,1,3,3,3,4,99,99,2,3,5,5,5,2,3,5,2,3,5,1,2,5,5,99,4,5,2,5,1,0,0,0,0,5,4,0
291,"2012","540","笠＝浩史",1,14,9,54,3,3,"民主党",1,47,2,5,3,6,5,1,99,2,4,3,3,3,2,4,1,1,1,4,1,1,4,4,3,1,5,2,3,1,1,2,3,3,3,4,50,25,50,50,4,0,3
1897,"2012","541","椎名＝毅",1,14,9,54,1,0,"みんなの党",1,37,3,15,13,10,5,4,2,2,3,2,3,3,3,5,1,1,1,1,1,3,3,5,1,5,5,2,3,5,2,2,2,3,5,5,70,40,100,70,2,4,0
412,"2012","542","久米＝英一郎",1,14,10,54,1,0,"みんなの党",1,47,1,2,15,10,5,2,3,3,3,3,3,3,3,5,1,1,1,1,1,3,4,5,1,5,5,1,3,3,2,2,2,3,4,5,75,10,90,70,5,4,1
1250,"2012","543","城島＝光力",1,14,10,54,3,4,"民主党",1,65,1,2,6,3,2,3,5,99,4,99,99,99,99,3,1,5,5,5,1,5,5,1,3,1,3,3,5,3,1,3,5,3,2,3,999,999,999,999,3,0,5
1949,"2012","544","田中＝和徳",1,14,10,54,3,5,"自民党",1,63,2,7,13,6,1,3,5,4,2,1,3,3,3,3,3,1,1,3,1,3,3,2,2,1,5,3,1,3,2,1,2,2,2,3,999,999,999,999,3,2,2
1850,"2012","545","中野＝智裕",1,14,10,66,1,0,"共産党",1,54,1,5,7,16,5,1,2,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,4,4,5,2,5,1,999,999,999,999,5,3,0
1478,"2012","546","石川＝輝久",1,14,10,54,1,0,"日本維新の会",1,62,1,7,1,5,4,3,5,2,99,2,99,99,99,2,3,1,1,2,1,3,2,3,2,3,4,2,3,3,1,3,3,2,2,4,60,80,20,100,1,4,0
1102,"2012","547","小泉＝進次郎",0,14,11,66,3,1,"自民党",1,31,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,99,99,99
1441,"2012","548","斉田＝道夫",1,14,11,66,1,0,"共産党",1,64,1,6,7,15,1,2,3,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,3,5,5,99,4,5,1,5,1,999,999,999,0,4,3,0
2483,"2012","549","林＝公太郎",1,14,11,54,1,0,"民主党",1,30,1,5,7,10,1,2,3,3,4,2,3,2,2,5,1,2,3,3,2,3,5,5,5,1,1,1,3,1,1,1,3,3,3,3,50,0,50,50,5,4,2
1298,"2012","550","森本＝敏秀",1,14,11,66,1,0,"無所属",1,64,1,7,3,2,99,99,99,99,99,99,99,99,99,1,5,1,3,5,2,1,3,5,5,1,5,1,2,1,3,2,3,2,5,4,60,0,60,0,0,0,0
332,"2012","551","岩田＝吉喜",0,14,11,66,1,0,"無所属",1,54,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,99,99,99
16,"2012","552","阿部＝知子",1,14,12,54,3,4,"未来の党",2,64,3,15,13,16,1,5,2,3,3,3,3,2,3,2,3,5,5,5,4,5,5,3,2,5,1,2,5,4,3,5,4,2,5,2,50,60,50,0,3,3,5
1829,"2012","553","中塚＝一宏",1,14,12,54,3,3,"民主党",1,47,1,2,13,6,1,5,2,3,4,2,3,3,1,5,1,3,3,3,1,3,4,3,3,1,3,4,3,1,2,1,3,2,4,5,50,70,50,50,5,4,5
1373,"2012","554","星野＝剛士",1,14,12,54,1,0,"自民党",1,49,2,1,2,6,3,4,1,4,3,1,3,3,3,1,2,1,1,1,1,1,2,2,2,2,5,2,2,3,1,2,99,99,1,99,50,0,50,50,5,4,1
1217,"2012","555","沼上＝常生",1,14,12,66,1,0,"共産党",1,54,1,7,4,15,1,5,99,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,99,4,5,1,5,1,999,999,999,999,5,4,0
305,"2012","556","甘粕＝和彦",1,14,12,54,1,0,"日本維新の会",1,29,1,12,99,99,4,99,99,99,99,99,99,99,99,2,3,1,1,1,3,2,3,2,2,2,4,4,2,3,1,2,2,3,1,2,999,50,999,999,4,2,99
306,"2012","557","甘利＝明",1,14,13,54,3,9,"自民党",1,63,2,3,1,7,3,4,1,4,2,1,3,3,3,2,2,1,1,3,1,3,3,2,2,1,5,3,2,2,2,1,2,3,2,4,50,10,50,60,3,1,4
408,"2012","558","橘＝秀徳",1,14,13,54,3,1,"民主党",1,43,1,15,5,1,5,3,1,3,4,3,3,2,1,3,2,2,2,3,2,3,3,3,3,4,3,3,5,4,2,2,4,2,3,2,75,80,40,50,4,4,2
422,"2012","559","宮応＝勝幸",1,14,13,66,1,0,"共産党",1,69,1,12,2,15,1,2,3,3,3,3,4,3,3,2,5,5,5,5,5,5,5,2,5,5,1,4,5,5,5,5,5,2,4,1,0,0,0,0,5,3,2
1639,"2012","560","太田＝祐介",1,14,13,54,1,0,"日本維新の会",1,38,1,10,11,6,3,2,5,3,3,2,3,3,99,5,3,1,1,3,1,1,2,1,4,2,5,3,5,2,2,2,1,3,3,5,50,25,75,100,2,1,0
1357,"2012","561","菅原＝直敏",1,14,13,54,1,0,"みんなの党",1,34,1,10,15,11,5,2,3,99,99,99,99,99,99,5,1,1,1,1,1,2,4,5,1,5,5,1,3,3,2,2,2,3,99,5,999,999,999,999,99,99,99
1513,"2012","562","赤間＝二郎",1,14,14,54,2,1,"自民党",1,44,2,1,10,13,3,2,1,4,3,1,3,3,3,3,2,1,1,3,1,2,3,3,3,1,5,4,2,3,1,1,2,3,3,3,50,30,40,40,4,3,0
1862,"2012","563","猪股＝ゆり",1,14,14,66,1,0,"共産党",2,28,1,15,7,1,1,5,2,3,3,3,4,3,3,2,4,5,5,5,2,3,5,3,3,5,1,3,5,5,4,4,5,1,5,1,0,0,0,0,5,4,0
725,"2012","564","今井＝達也",1,14,14,54,1,0,"社民党",1,25,1,15,16,7,1,5,2,3,3,3,3,4,3,1,5,5,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,2,5,2,0,50,0,0,3,0,0
1840,"2012","565","中本＝太衛",1,14,14,54,2,1,"日本維新の会",1,47,1,16,1,5,4,1,5,2,3,2,3,3,2,3,2,1,2,3,2,3,3,2,2,2,5,3,3,2,1,3,3,3,2,3,50,0,70,90,0,3,1
2354,"2012","566","本村＝賢太郎",1,14,14,54,3,1,"民主党",1,42,1,10,6,16,3,5,2,2,4,2,3,2,2,4,1,2,2,3,1,2,3,3,2,2,5,2,3,2,2,3,3,2,2,3,50,70,50,50,4,0,2
1192,"2012","567","松本＝雅威",1,14,14,54,1,0,"みんなの党",1,41,1,1,10,3,4,1,2,99,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,4,5,3,2,3,2,2,2,3,4,3,50,75,100,75,0,4,0
1567,"2012","568","浅賀＝由香",1,14,15,66,1,0,"共産党",2,32,1,15,7,1,2,4,1,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,99,4,5,1,5,1,999,999,999,0,4,2,0
260,"2012","569","河野＝太郎",1,14,15,54,3,5,"自民党",1,49,2,6,16,15,99,99,99,4,3,1,3,3,99,5,1,3,2,3,2,3,3,4,3,2,5,2,3,3,3,3,2,3,4,4,999,999,999,999,5,4,5
1755,"2012","570","池田＝博英",1,14,16,66,1,0,"共産党",1,50,1,2,15,16,2,1,5,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,3,5,5,3,4,5,2,5,1,999,999,999,0,3,99,0
615,"2012","571","後藤＝祐一",1,14,16,54,3,1,"民主党",1,43,3,3,1,10,5,4,2,2,4,2,3,2,1,3,1,2,2,5,2,3,2,4,2,3,3,3,3,2,3,2,3,3,3,4,999,999,999,999,3,0,3
344,"2012","572","義家＝弘介",1,14,16,54,1,0,"自民党",1,41,2,5,13,7,3,4,5,4,99,1,3,3,3,2,2,1,1,3,1,1,3,2,2,2,5,3,3,3,1,2,2,3,2,3,70,5,50,50,5,4,5
2213,"2012","573","富山＝泰庸",1,14,16,54,1,0,"日本維新の会",1,41,1,1,13,11,4,5,3,3,3,3,3,3,3,2,2,1,2,2,2,3,3,3,2,4,4,3,3,3,1,3,2,3,3,4,85,75,70,90,5,4,4
85,"2012","574","井上＝義行",1,14,17,54,1,0,"みんなの党",1,49,1,10,7,5,5,2,99,2,99,2,99,99,99,5,1,1,1,1,1,3,2,2,4,5,5,2,1,5,1,1,1,3,1,5,999,999,100,100,5,4,3
2520,"2012","575","露木＝順一",1,14,17,54,1,0,"未来の党",1,57,1,16,13,16,5,1,3,2,2,1,3,2,2,4,1,1,4,5,4,4,4,2,1,3,2,2,3,3,2,4,5,2,3,4,60,30,50,50,5,3,1
2335,"2012","576","牧島＝かれん",1,14,17,54,1,0,"自民党",2,36,2,3,13,1,1,5,3,4,3,1,3,3,3,4,2,1,2,4,2,2,3,2,2,2,4,3,2,2,1,3,2,3,3,3,70,5,15,40,5,4,2
180,"2012","577","横田＝英司",1,14,17,66,1,0,"共産党",1,55,1,7,15,2,2,4,5,3,3,3,4,3,3,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,4,4,5,2,5,1,0,0,0,0,3,1,0
1316,"2012","578","神山＝洋介",1,14,17,54,3,1,"民主党",1,37,1,13,15,10,4,5,1,2,4,2,2,2,2,4,2,2,2,3,1,3,4,3,4,1,3,3,4,2,2,2,3,2,2,3,50,80,50,50,2,2,2
1576,"2012","579","船川＝治郎",1,14,18,54,1,0,"みんなの党",1,45,1,2,15,10,5,2,3,99,99,99,99,99,99,5,1,1,1,1,1,3,4,5,1,5,5,1,3,3,1,2,2,3,3,5,50,50,100,100,4,3,0
908,"2012","580","山際＝大志郎",1,14,18,54,2,2,"自民党",1,44,2,12,5,1,1,3,5,4,3,1,3,3,3,3,1,1,1,3,1,3,3,5,5,1,5,3,2,1,1,1,1,3,1,5,30,0,30,30,5,3,1
911,"2012","581","山崎＝雅子",1,14,18,66,1,0,"共産党",2,59,1,15,7,6,1,2,3,3,3,3,4,99,99,2,4,5,5,5,2,3,5,2,3,5,1,2,5,5,99,4,5,1,5,1,999,999,999,999,1,0,0
2384,"2012","582","網屋＝信介",1,14,18,54,3,1,"民主党",1,55,1,2,10,7,5,3,2,3,4,2,3,3,1,1,1,2,3,2,1,5,4,4,2,1,5,3,4,2,2,3,4,2,5,4,60,30,20,20,3,2,3
2177,"2012","583","樋高＝剛",1,14,18,54,3,3,"未来の党",1,47,1,15,9,11,1,5,3,2,2,2,3,2,2,5,2,2,2,4,1,3,2,2,2,4,3,3,4,2,1,2,3,3,3,2,100,100,100,100,4,4,1
1472,"2012","584","石崎＝徹",1,15,1,56,1,0,"自民党",1,28,2,3,7,5,1,4,3,4,2,1,3,2,2,2,2,1,3,4,1,2,4,2,2,2,4,2,3,2,2,3,3,2,2,3,50,13,50,50,4,2,5
2233,"2012","585","武田＝勝利",1,15,1,66,1,0,"共産党",1,48,1,4,15,6,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,0,4,99,99
1407,"2012","586","西村＝智奈美",1,15,1,56,3,3,"民主党",2,45,1,5,7,6,4,5,2,3,4,3,3,3,3,4,1,2,4,5,1,3,5,2,4,1,3,3,4,2,3,3,4,2,4,3,20,0,8,6,4,1,1
2097,"2012","587","内山＝航",1,15,1,56,1,0,"未来の党",1,31,1,5,15,2,1,99,99,3,3,3,3,2,3,5,3,3,3,5,1,3,3,3,2,5,2,2,5,5,2,3,3,5,4,4,999,100,999,999,4,2,99
806,"2012","588","細田＝健一",1,15,2,56,1,0,"自民党",1,48,2,3,15,14,3,1,5,4,3,1,3,3,2,3,1,1,2,2,2,2,3,3,2,2,5,3,3,2,2,2,1,4,3,4,65,5,80,80,3,3,0
456,"2012","589","宮路＝敏裕",1,15,2,66,1,0,"共産党",1,54,1,15,3,4,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,0,0,99,99
2530,"2012","590","鷲尾＝英一郎",1,15,2,56,3,2,"民主党",1,35,3,3,6,5,1,5,2,2,4,2,3,3,1,4,1,1,1,3,1,2,3,2,2,1,5,2,1,1,1,2,3,2,2,3,25,25,25,25,1,1,2
1974,"2012","591","渡辺＝英明",1,15,2,56,1,0,"社民党",1,62,1,15,12,5,1,2,4,3,3,3,3,4,3,3,5,5,5,5,5,5,5,1,3,5,1,3,5,3,5,5,5,1,5,1,50,60,40,0,2,0,0
713,"2012","592","黒岩＝宇洋",1,15,3,56,3,1,"民主党",1,46,1,6,7,14,5,1,4,99,4,99,99,99,99,4,2,2,3,2,2,1,3,1,4,2,3,4,4,3,2,2,4,1,4,2,999,999,999,999,5,0,2
801,"2012","593","斎藤＝洋明",1,15,3,56,1,0,"自民党",1,36,2,16,14,4,5,1,3,4,3,1,3,3,3,3,4,2,1,3,2,2,4,1,1,4,5,4,2,4,2,2,3,3,3,2,40,30,30,30,3,2,3
1941,"2012","594","田中＝真一",1,15,3,66,1,0,"共産党",1,50,1,4,1,7,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,0,0,99,99
861,"2012","595","三村＝誉一",1,15,3,66,1,0,"無所属",1,66,1,2,7,12,99,99,99,99,1,99,99,99,99,1,1,2,4,4,5,5,2,2,4,1,2,2,4,4,4,2,4,2,2,1,0,10,0,0,0,0,0
498,"2012","596","金子＝恵美",1,15,4,56,1,0,"自民党",2,34,2,13,11,7,1,2,4,4,3,1,3,3,3,5,3,1,3,3,3,3,4,2,2,2,4,4,2,3,1,1,3,3,5,3,60,40,55,35,2,1,1
349,"2012","597","菊田＝真紀子",1,15,4,56,3,3,"民主党",2,43,3,3,5,7,1,2,5,3,4,3,3,3,2,5,1,4,2,5,1,2,4,3,4,2,3,3,4,3,2,2,4,2,5,3,999,999,999,999,5,0,1
538,"2012","598","栗原＝博久",1,15,4,56,2,3,"日本維新の会",1,65,1,3,7,4,5,4,1,2,2,2,3,2,2,2,3,1,2,2,1,2,2,2,3,4,4,3,3,4,2,1,2,2,2,2,50,30,60,100,2,0,1
1413,"2012","599","西沢＝博",1,15,4,66,1,0,"共産党",1,32,1,7,6,4,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,999,0,2,99
1885,"2012","600","長島＝忠美",1,15,5,56,3,2,"自民党",1,61,2,16,13,4,1,5,3,4,3,1,3,3,3,1,2,1,2,2,1,1,3,1,1,3,5,3,3,4,1,3,4,2,3,2,40,40,30,50,1,3,1
2245,"2012","601","服部＝耕一",1,15,5,66,1,0,"共産党",1,43,1,4,15,6,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,0,0,99,0
1942,"2012","602","田中＝真紀子",1,15,5,56,3,6,"民主党",2,68,1,2,6,15,1,99,99,99,4,99,99,99,99,99,99,3,5,5,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,2,999,999,999,999,0,0,3
2293,"2012","603","米山＝隆一",1,15,5,56,1,0,"日本維新の会",1,45,1,6,3,15,1,3,5,2,2,2,3,2,2,3,1,1,2,2,1,2,3,3,3,3,4,2,4,3,2,3,3,3,3,5,75,25,50,75,5,4,3
688,"2012","604","高鳥＝修一",1,15,6,56,2,1,"自民党",1,52,2,1,3,14,1,3,4,4,3,1,3,3,3,1,1,1,1,1,1,1,3,1,1,3,4,2,4,2,1,1,2,3,1,1,60,25,25,60,5,4,3
2036,"2012","605","筒井＝信隆",1,15,6,56,3,5,"民主党",1,68,1,7,4,15,5,1,2,99,99,99,99,99,99,2,1,1,2,3,1,2,4,2,2,2,2,2,5,4,2,2,4,2,5,1,30,45,15,15,4,1,1
661,"2012","606","高橋＝ミキ子",1,15,6,66,1,0,"共産党",2,53,1,6,4,15,3,1,4,99,99,99,4,99,99,2,3,5,5,5,2,4,3,3,3,5,1,3,4,5,2,4,4,2,5,1,999,999,999,0,0,99,0
1954,"2012","607","田畑＝裕明",1,16,1,56,1,0,"自民党",1,39,2,2,1,7,1,3,5,4,2,1,3,3,3,3,2,1,1,3,1,3,3,2,2,1,5,3,1,2,2,1,2,2,2,3,30,30,30,50,5,3,0
1608,"2012","608","村井＝宗明",1,16,1,56,3,3,"民主党",1,39,1,10,6,7,5,1,2,2,4,2,99,2,2,4,2,2,2,2,2,4,4,4,4,2,3,3,2,4,3,4,3,3,3,2,50,25,25,40,5,4,3
930,"2012","609","山田＝哲男",1,16,1,66,1,0,"共産党",1,65,1,2,15,7,1,3,5,3,3,3,4,3,3,2,4,5,5,5,4,3,5,2,3,5,1,2,5,5,3,5,4,3,4,1,25,25,25,0,0,0,0
394,"2012","610","吉田＝豊史",1,16,1,66,1,0,"無所属",1,42,1,16,5,1,5,4,1,2,2,3,3,3,2,1,3,1,1,3,1,1,3,1,1,3,5,3,3,3,1,1,3,1,1,1,999,40,60,50,4,1,0
427,"2012","611","宮腰＝光寛",0,16,2,56,3,5,"自民党",1,61,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,99,99,99
2022,"2012","612","東＝篤",1,16,2,56,1,0,"社民党",1,52,1,15,16,7,1,5,2,3,3,3,3,4,3,2,4,5,5,5,4,5,5,3,2,5,2,4,5,5,3,4,5,2,4,1,30,50,30,0,0,0,0
675,"2012","613","高橋＝渡",1,16,2,66,1,0,"共産党",1,49,1,7,2,13,1,3,5,3,3,3,4,3,3,2,4,5,5,5,4,4,5,2,3,5,1,2,5,5,3,5,4,3,4,1,50,50,50,25,0,3,0
1566,"2012","614","泉野＝和之",1,16,3,66,1,0,"共産党",1,55,1,7,15,4,1,2,4,3,3,3,4,2,3,2,4,5,5,5,5,5,5,3,4,5,1,4,5,5,3,4,4,2,5,2,10,5,5,0,0,0,0
406,"2012","615","橘＝慶一郎",1,16,3,56,3,1,"自民党",1,51,2,2,1,13,1,3,5,4,2,1,3,2,2,4,4,2,2,4,4,3,4,2,4,2,4,4,3,2,2,2,4,2,1,3,45,30,35,30,3,0,2
2329,"2012","616","朴沢＝宏明",0,16,3,56,1,0,"民主党",1,37,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,99,99,99
169,"2012","617","奥田＝建",1,17,1,56,3,4,"民主党",1,53,1,13,7,2,1,5,2,2,4,2,3,2,2,3,2,2,3,4,1,2,4,2,2,2,3,3,3,3,2,3,3,2,3,3,50,60,20,40,3,99,2
715,"2012","618","黒崎＝清則",1,17,1,66,1,0,"共産党",1,64,1,15,6,1,1,2,3,3,3,3,4,3,3,1,5,5,5,5,2,5,5,2,3,5,1,4,5,5,4,5,4,3,3,1,0,0,0,0,0,0,0
1760,"2012","619","馳＝浩",1,17,1,56,3,4,"自民党",1,51,2,13,7,5,1,3,5,4,2,1,3,3,3,3,2,1,1,3,1,3,3,2,2,1,5,3,1,2,2,1,2,2,2,3,30,5,50,50,5,2,2
1071,"2012","620","小間井＝俊輔",1,17,1,56,1,0,"日本維新の会",1,31,1,2,3,11,5,4,2,2,3,3,3,3,3,3,1,1,2,3,1,3,2,2,3,4,5,2,4,2,2,3,1,3,5,5,60,30,90,100,1,4,0
535,"2012","621","熊野＝盛夫",1,17,1,66,1,0,"未来の党",1,42,1,15,10,16,1,99,99,2,2,2,2,2,2,2,3,3,3,4,4,4,3,3,3,4,3,3,4,4,3,4,4,1,3,1,50,75,50,50,0,4,1
743,"2012","622","佐々木＝紀",1,17,2,56,1,0,"自民党",1,38,2,13,1,3,3,1,5,4,3,1,3,3,2,4,3,2,2,3,2,3,4,2,2,2,4,3,3,3,2,2,2,3,3,2,50,20,60,50,4,4,0
1411,"2012","623","西村＝祐士",1,17,2,66,1,0,"共産党",1,58,1,15,16,4,2,5,99,99,99,99,4,99,99,2,5,5,5,5,3,4,3,3,4,5,1,3,5,5,3,4,4,2,3,2,999,999,999,999,0,0,99
809,"2012","624","細野＝祐治",1,17,2,56,1,0,"社民党",1,59,1,15,16,12,1,3,5,3,2,2,3,4,2,1,5,5,5,5,5,5,5,3,2,5,1,4,5,4,5,5,5,1,5,1,40,75,40,0,3,0,0
450,"2012","625","宮本＝啓子",1,17,2,56,1,0,"民主党",2,65,1,5,7,6,1,5,2,1,4,1,99,99,99,3,3,5,5,3,1,5,5,2,4,3,4,4,3,3,2,3,4,3,1,2,70,60,40,30,2,2,0
2325,"2012","626","北村＝茂男",1,17,3,56,3,2,"自民党",1,67,2,16,3,6,1,3,2,4,3,1,3,3,3,2,3,2,1,4,1,3,4,1,2,2,5,3,3,4,1,2,3,3,3,1,30,10,30,30,4,2,2
493,"2012","627","近藤＝和也",1,17,3,56,3,1,"民主党",1,39,1,2,3,10,5,1,4,2,4,2,3,2,1,5,2,4,4,4,2,2,3,3,3,1,3,3,3,1,2,2,3,2,3,2,5,50,15,50,5,2,5
1992,"2012","628","渡辺＝裕子",1,17,3,66,1,0,"共産党",2,27,1,15,7,4,1,2,3,3,3,3,4,3,3,2,5,5,5,5,2,5,5,3,3,5,1,4,5,5,3,5,5,2,4,2,50,0,0,0,4,2,2
116,"2012","629","稲田＝朋美",1,18,1,56,3,2,"自民党",2,53,2,1,7,15,1,3,5,4,2,1,3,3,3,2,2,1,1,3,1,3,3,2,2,1,5,3,1,2,1,2,3,2,2,3,25,0,0,50,4,2,3
